Timestamp,Ticker,Weighted_Score,Polarized_Score,Articles_Count
2026-07-01 12:28:53,LUPIN.NS,0.8,1.0,5
2026-07-01 12:28:56,AUBANK.NS,0.8,1.0,5
2026-07-01 12:29:19,SAIL.NS,0.4,1.0,5
2026-07-01 12:29:25,SUZLON.NS,0.2,1.0,5
2026-07-01 12:29:29,RVNL.NS,0.75,1.0,4
2026-07-01 12:29:32,IRFC.NS,1.0,1.0,4
2026-07-01 12:29:36,NHPC.NS,0.6,1.0,5
2026-07-01 12:29:39,SJVN.NS,0.75,1.0,4
2026-07-01 12:29:43,NBCC.NS,0.6,1.0,5
2026-07-01 12:30:05,RITES.NS,1.0,1.0,4
2026-07-01 12:30:11,IRCON.NS,1.0,1.0,1
2026-07-01 12:30:15,RADICO.NS,0.2,0.33,5
2026-07-01 12:30:24,IDEA.NS,0.0,0.0,5
2026-07-01 12:30:31,JIOFIN.NS,0.4,1.0,5
2026-07-01 12:30:41,AAPL,0.15,0.43,20
2026-07-01 12:30:46,MSFT,0.05,0.14,20
2026-07-01 12:30:50,GOOGL,-0.1,-0.2,20
2026-07-01 12:30:54,TSLA,0.05,0.14,20
2026-07-01 12:30:58,NVDA,0.0,0.0,20
2026-07-01 12:31:02,^NSEI,0.25,1.0,4
2026-07-01 12:31:06,^GSPC,-0.05,-0.11,20
2026-07-01 12:31:10,^IXIC,-0.3,-0.5,20
2026-07-01 12:31:13,USO,0.25,0.33,4
2026-07-02 11:46:11,TCS.NS,-0.6,-1.0,5
2026-07-02 11:46:21,INFY.NS,0.0,0.0,5
2026-07-02 11:46:27,SBIN.NS,0.0,0.0,1
2026-07-02 11:46:34,LT.NS,0.4,0.5,5
2026-07-02 11:46:43,TMCV.NS,0.0,0.0,1
2026-07-02 11:46:53,TITAN.NS,0.0,0.0,3
2026-07-02 11:47:03,NTPC.NS,0.8,1.0,5
2026-07-02 11:47:06,ONGC.NS,0.6,1.0,5
2026-07-02 11:47:13,WIPRO.NS,0.0,0.0,1
2026-07-02 11:47:29,GRASIM.NS,0.6,1.0,5
2026-07-02 11:47:32,TECHM.NS,0.0,0.0,2
2026-07-02 11:47:38,RECLTD.NS,0.0,0.0,1
2026-07-02 11:47:42,PFC.NS,1.0,1.0,2
2026-07-02 11:47:55,BHEL.NS,0.5,1.0,4
2026-07-02 11:47:58,TRENT.NS,0.5,1.0,2
2026-07-02 11:48:05,VOLTAS.NS,0.0,0.0,4
2026-07-02 11:48:08,LUPIN.NS,0.8,1.0,5
2026-07-02 11:48:12,AUBANK.NS,0.8,1.0,5
2026-07-02 11:48:34,SAIL.NS,0.4,1.0,5
2026-07-02 11:48:41,SUZLON.NS,0.2,1.0,5
2026-07-02 11:48:44,RVNL.NS,0.75,1.0,4
2026-07-02 11:48:48,IRFC.NS,1.0,1.0,4
2026-07-02 11:48:51,NHPC.NS,0.6,1.0,5
2026-07-02 11:48:54,SJVN.NS,0.75,1.0,4
2026-07-02 11:48:58,NBCC.NS,0.6,1.0,5
2026-07-02 11:49:20,RITES.NS,1.0,1.0,4
2026-07-02 11:49:27,IRCON.NS,1.0,1.0,1
2026-07-02 11:49:30,RADICO.NS,0.2,0.33,5
2026-07-02 11:49:40,IDEA.NS,0.0,0.0,5
2026-07-02 11:49:46,JIOFIN.NS,0.4,1.0,5
2026-07-02 11:49:57,AAPL,-0.2,-0.67,20
2026-07-02 11:50:01,MSFT,-0.3,-0.5,20
2026-07-02 11:50:05,GOOGL,-0.5,-0.83,20
2026-07-02 11:50:10,TSLA,-0.25,-0.38,20
2026-07-02 11:50:14,NVDA,0.15,0.43,20
2026-07-02 11:50:17,^NSEI,0.25,1.0,4
2026-07-02 11:50:22,^GSPC,-0.1,-0.25,20
2026-07-02 11:50:26,^IXIC,-0.25,-0.56,20
2026-07-02 11:50:29,USO,-0.75,-1.0,4
2026-07-03 11:44:35,TCS.NS,-0.6,-1.0,5
2026-07-03 11:44:45,INFY.NS,1.0,1.0,1
2026-07-03 11:44:51,SBIN.NS,-1.0,-1.0,1
2026-07-03 11:44:58,LT.NS,0.4,0.5,5
2026-07-03 11:45:08,TMCV.NS,0.6,1.0,5
2026-07-03 11:45:17,TITAN.NS,0.0,0.0,3
2026-07-03 11:45:27,NTPC.NS,0.8,1.0,5
2026-07-03 11:45:30,ONGC.NS,0.0,0.0,1
2026-07-03 11:45:37,WIPRO.NS,0.2,0.33,5
2026-07-03 11:45:53,GRASIM.NS,0.6,1.0,5
2026-07-03 11:45:56,TECHM.NS,0.4,0.5,5
2026-07-03 11:46:03,RECLTD.NS,0.0,0.0,1
2026-07-03 11:46:06,PFC.NS,1.0,1.0,2
2026-07-03 11:46:19,BHEL.NS,0.5,1.0,4
2026-07-03 11:46:22,TRENT.NS,0.5,1.0,2
2026-07-03 11:46:29,VOLTAS.NS,0.0,0.0,4
2026-07-03 11:46:32,LUPIN.NS,0.8,1.0,5
2026-07-03 11:46:36,AUBANK.NS,0.8,1.0,5
2026-07-03 11:46:58,SAIL.NS,0.4,1.0,5
2026-07-03 11:47:05,SUZLON.NS,0.2,1.0,5
2026-07-03 11:47:08,RVNL.NS,0.75,1.0,4
2026-07-03 11:47:12,IRFC.NS,1.0,1.0,4
2026-07-03 11:47:15,NHPC.NS,0.6,1.0,5
2026-07-03 11:47:18,SJVN.NS,0.75,1.0,4
2026-07-03 11:47:22,NBCC.NS,0.6,1.0,5
2026-07-03 11:47:44,RITES.NS,1.0,1.0,4
2026-07-03 11:47:50,IRCON.NS,1.0,1.0,1
2026-07-03 11:47:54,RADICO.NS,0.2,0.33,5
2026-07-03 11:48:04,IDEA.NS,0.0,0.0,5
2026-07-03 11:48:10,JIOFIN.NS,0.4,1.0,5
2026-07-03 11:48:21,AAPL,-0.05,-0.09,20
2026-07-03 11:48:25,MSFT,0.0,0.0,20
2026-07-03 11:48:29,GOOGL,-0.2,-1.0,20
2026-07-03 11:48:33,TSLA,0.0,0.0,20
2026-07-03 11:48:38,NVDA,0.05,0.2,20
2026-07-03 11:48:41,^NSEI,0.25,1.0,4
2026-07-03 11:48:45,^GSPC,-0.25,-0.56,20
2026-07-03 11:48:50,^IXIC,-0.15,-0.6,20
2026-07-03 11:48:53,USO,-0.5,-0.5,4
